loan_id,amount,tenure,status,start_date,dpd,person_id
LN80739,165159,6,active,2020-09-09,30,P032576
LN20321,212964,6,closed,2023-02-10,59,P032577
LN65627,121116,36,active,2021-07-07,54,P032578
LN71572,287827,24,active,2021-07-13,18,P032579
LN81794,136606,36,closed,2024-02-09,33,P032580
LN82565,94691,12,closed,2024-07-28,63,P032581
LN76976,182565,36,closed,2021-09-10,72,P032582
LN81500,458843,6,closed,2020-01-10,25,P032583
LN42526,256391,6,default,2024-05-14,0,P032584
LN31386,47495,12,closed,2021-10-21,12,P032585
LN34295,92333,12,closed,2022-07-21,66,P032586
LN89053,453760,36,default,2024-12-21,50,P032587
LN86074,360749,12,default,2022-01-13,76,P032588
LN25100,360194,36,closed,2022-03-21,40,P032589
LN47537,234177,12,closed,2020-11-01,53,P032590
LN81029,489886,24,closed,2021-07-17,29,P032591
LN17700,457223,12,closed,2020-03-06,63,P032592
LN18737,333055,6,closed,2024-05-24,28,P032593
LN54638,309375,24,closed,2023-03-11,51,P032594
LN56293,27629,12,active,2023-05-16,11,P032595
LN93002,285723,24,active,2021-06-20,29,P032596
LN31885,360789,12,active,2024-08-03,90,P032597
LN16245,309479,24,default,2023-08-03,13,P032598
LN10862,113147,24,default,2020-10-17,6,P032599
LN62774,110058,6,default,2021-09-12,35,P032600
LN87238,71125,6,active,2024-12-14,28,P032601
LN80724,326920,24,active,2022-12-09,86,P032602
LN35635,492667,24,default,2021-04-13,25,P032603
LN92874,67642,12,active,2024-05-03,88,P032604
LN61170,299240,6,default,2023-03-09,26,P032605
LN91424,87234,24,active,2024-07-27,79,P032606
LN76050,117944,24,active,2024-09-25,33,P032607
LN47367,475977,12,closed,2022-04-16,37,P032608
LN97681,31423,12,active,2020-06-03,85,P032609
LN49327,414877,24,closed,2020-04-08,36,P032610
LN98498,182371,12,active,2020-05-07,75,P032611
LN65551,175271,24,default,2021-12-08,62,P032612
LN86678,269968,6,active,2023-05-06,82,P032613
LN98202,479482,12,default,2021-11-24,62,P032614
LN63671,75491,24,active,2020-02-27,77,P032615
LN94736,169388,12,default,2020-03-09,87,P032616
LN27373,180728,6,closed,2021-09-27,85,P032617
LN63329,30265,12,closed,2020-03-27,79,P032618
LN27686,387104,36,default,2022-05-27,70,P032619
LN36426,52724,12,default,2024-07-24,38,P032620
LN50590,237955,6,default,2020-10-13,32,P032621
LN64655,100618,36,active,2023-05-17,8,P032622
LN52105,431738,6,active,2023-12-09,43,P032623
LN65633,348468,12,active,2020-02-09,62,P032624
LN20794,382017,36,default,2021-08-23,14,P032625
LN21299,197928,36,default,2021-04-13,39,P032626
LN23442,452916,12,active,2021-01-22,15,P032627
LN24048,404767,24,active,2022-12-22,17,P032628
LN66414,47813,24,closed,2021-10-06,63,P032629
LN38801,314907,12,active,2021-11-08,62,P032630
LN50308,182986,12,default,2024-06-03,33,P032631
LN24344,280643,24,active,2021-11-15,25,P032632
LN69688,491054,12,closed,2020-07-24,66,P032633
LN71977,57085,6,active,2024-05-03,65,P032634
LN42868,156356,12,default,2021-04-11,45,P032635
LN97078,375422,6,closed,2022-10-13,18,P032636
LN64878,96099,36,closed,2024-12-23,44,P032637
LN18349,278430,36,active,2021-04-24,5,P032638
LN43933,347776,24,default,2022-08-05,60,P032639
LN41637,427996,24,closed,2020-10-05,21,P032640
LN18579,364659,24,active,2021-05-26,49,P032641
LN11302,282920,24,default,2023-04-28,62,P032642
LN90575,281382,6,active,2021-03-06,7,P032643
LN11781,346161,24,active,2021-07-11,2,P032644
LN78387,480254,12,closed,2024-05-18,28,P032645
LN80464,488377,6,default,2024-08-18,0,P032646
LN46312,137102,12,active,2020-12-13,1,P032647
LN10845,448460,36,default,2020-01-13,51,P032648
LN13174,247594,12,active,2022-11-05,0,P032649
LN99218,87814,36,default,2020-08-08,76,P032650
LN47306,75518,12,closed,2024-04-21,20,P032651
LN15644,94552,12,default,2021-10-13,52,P032652
LN44396,173307,24,closed,2022-09-15,13,P032653
LN20736,221482,12,closed,2020-05-02,70,P032654
LN46114,496980,24,default,2023-05-07,30,P032655
LN84044,273794,12,closed,2024-11-17,24,P032656
LN44271,497933,36,active,2024-08-15,49,P032657
LN35368,457085,6,closed,2022-08-21,34,P032658
LN50577,165943,6,closed,2020-09-10,42,P032659
LN72448,355967,36,default,2022-01-27,73,P032660
LN98434,196031,36,default,2022-08-07,44,P032661
LN13406,148456,36,active,2020-11-28,0,P032662
LN56193,77698,24,closed,2022-01-16,86,P032663
LN59783,372703,36,closed,2020-06-11,38,P032664
LN33276,183356,36,active,2024-02-15,28,P032665
LN92711,353022,24,active,2020-01-12,37,P032666
LN10430,339669,36,default,2022-08-13,11,P032667
LN96548,79941,36,active,2020-06-10,21,P032668
LN74963,54764,24,active,2020-03-26,10,P032669
LN32839,140229,6,active,2023-10-04,35,P032670
LN46382,396576,12,active,2022-12-21,6,P032671
LN11074,250346,24,closed,2021-05-25,89,P032672
LN12866,228575,12,closed,2023-01-21,6,P032673
LN79243,436733,36,active,2020-09-26,9,P032674
LN90654,148510,24,closed,2023-08-17,23,P032675
LN96286,466117,12,closed,2021-05-24,2,P032676
LN47187,356583,36,closed,2020-12-28,52,P032677
LN18045,204901,12,default,2021-02-03,51,P032678
LN62180,199404,6,default,2021-03-26,80,P032679
LN39582,328757,6,active,2021-04-05,51,P032680
LN73752,378591,24,active,2020-05-19,8,P032681
LN96900,20707,36,active,2020-04-16,5,P032682
LN53653,104673,12,active,2020-06-04,4,P032683
LN66417,445385,36,default,2021-06-20,87,P032684
LN51562,347205,12,closed,2021-01-01,59,P032685
LN20995,232146,6,default,2023-12-21,64,P032686
LN78441,172654,6,closed,2023-12-27,87,P032687
LN22584,236502,6,default,2024-01-13,30,P032688
LN96176,426484,6,closed,2021-05-23,51,P032689
LN98352,170121,24,default,2024-05-18,52,P032690
LN68309,497070,6,default,2024-10-07,82,P032691
LN90286,164405,36,default,2022-10-06,69,P032692
LN26676,239981,24,closed,2020-12-07,47,P032693
LN11987,336772,24,closed,2024-10-19,48,P032694
LN95871,24018,36,default,2020-08-25,78,P032695
LN73636,188703,12,active,2024-04-08,66,P032696
LN89012,48907,24,active,2024-12-09,61,P032697
LN38390,393065,6,closed,2021-10-14,80,P032698
LN72289,411509,24,closed,2022-07-07,2,P032699
LN57155,95216,36,closed,2021-04-19,29,P032700
LN66682,336045,12,active,2021-03-17,36,P032701
LN82648,376740,24,default,2023-09-16,28,P032702
LN96927,30867,6,default,2023-10-26,70,P032703
LN86770,99539,6,default,2020-01-02,53,P032704
LN27242,261420,36,default,2022-10-19,61,P032705
LN70277,497880,24,default,2023-09-20,13,P032706
LN40264,17235,24,default,2022-08-27,52,P032707
LN62954,337821,12,closed,2021-08-21,4,P032708
LN32991,379610,36,default,2024-01-24,70,P032709
LN75744,496486,12,closed,2022-06-06,16,P032710
LN59294,373019,12,active,2022-02-24,71,P032711
LN14575,494580,12,default,2021-11-22,12,P032712
LN22129,220195,6,closed,2022-10-11,15,P032713
LN69358,261781,6,default,2024-01-05,46,P032714
LN48369,456562,36,active,2020-10-13,59,P032715
LN19262,485719,12,active,2022-11-11,16,P032716
LN58189,113596,12,active,2020-11-06,2,P032717
LN36676,487248,6,default,2023-02-01,19,P032718
LN33362,270623,24,closed,2022-02-15,54,P032719
LN24951,182000,12,active,2023-03-18,37,P032720
LN71350,328267,12,default,2021-08-13,66,P032721
LN20202,203254,6,default,2022-03-05,6,P032722
LN30389,445326,12,default,2022-09-20,86,P032723
LN55432,238445,6,active,2024-11-23,5,P032724
LN80066,76825,24,closed,2023-04-18,40,P032725
LN28352,275945,12,closed,2024-04-10,76,P032726
LN64370,286936,36,active,2020-08-21,7,P032727
LN42424,162342,24,default,2022-08-18,51,P032728
LN14941,429220,12,active,2020-10-15,52,P032729
LN63183,308709,24,closed,2023-02-06,42,P032730
LN78071,102016,24,default,2022-08-21,61,P032731
LN47167,163839,12,closed,2020-02-20,89,P032732
LN68581,306905,6,default,2020-07-09,26,P032733
LN34648,280746,24,active,2023-09-24,87,P032734
LN84337,144685,24,closed,2024-05-11,81,P032735
LN67466,39118,24,default,2022-04-14,69,P032736
LN74155,464519,36,default,2022-10-28,76,P032737
LN83326,364309,36,default,2023-05-10,50,P032738
LN12704,175842,12,default,2021-11-14,76,P032739
LN60251,141774,12,closed,2024-11-05,73,P032740
LN36212,184570,12,default,2023-08-06,88,P032741
LN78804,176783,36,active,2024-11-10,28,P032742
LN92374,363869,6,active,2020-09-13,62,P032743
LN23871,117487,12,default,2024-07-17,37,P032744
LN62556,351100,12,closed,2024-01-13,89,P032745
LN17477,19468,24,default,2022-04-20,29,P032746
LN94097,251960,24,closed,2020-08-04,58,P032747
LN10592,424583,12,closed,2023-05-26,25,P032748
LN87651,345407,36,default,2022-12-24,13,P032749
LN19483,245754,12,active,2021-12-26,8,P032750
LN12186,364571,24,active,2022-06-02,10,P032751
LN53064,376952,24,active,2020-05-04,10,P032752
LN38802,127144,12,active,2021-09-01,40,P032753
LN88109,419030,36,active,2020-04-20,51,P032754
LN67617,324581,24,active,2022-06-04,12,P032755
LN65440,81285,6,active,2020-02-12,23,P032756
LN33850,343744,36,closed,2020-11-03,50,P032757
LN99938,225452,36,active,2020-10-28,89,P032758
LN85568,227633,12,closed,2024-03-10,9,P032759
LN39463,218962,36,active,2023-10-02,35,P032760
LN55021,218611,12,default,2023-07-07,12,P032761
LN23954,74170,24,default,2024-09-21,9,P032762
LN70962,382566,36,active,2024-03-09,24,P032763
LN25111,142134,36,active,2021-08-22,75,P032764
LN40589,225583,6,active,2023-12-05,44,P032765
LN77033,435272,6,closed,2022-09-04,81,P032766
LN28087,60691,24,default,2021-06-27,88,P032767
LN36920,264593,6,active,2022-01-08,65,P032768
LN61756,480523,36,default,2024-04-26,26,P032769
LN71777,285323,36,closed,2020-03-10,1,P032770
LN55151,277331,36,active,2020-10-10,74,P032771
LN37528,468738,12,closed,2021-05-28,0,P032772
LN74612,246892,12,active,2020-01-05,76,P032773
LN26901,485680,12,default,2021-03-15,41,P032774
LN27370,223363,12,closed,2023-06-13,6,P032775
LN76022,101883,36,default,2022-01-05,3,P032776
LN85995,309427,12,closed,2023-03-17,32,P032777
LN39592,428802,36,closed,2023-08-24,18,P032778
LN79845,85467,6,default,2023-10-22,16,P032779
LN94567,149078,6,closed,2020-02-26,74,P032780
LN58606,55284,12,closed,2022-11-18,15,P032781
LN90284,87061,12,active,2020-03-13,25,P032782
LN97995,169246,12,active,2020-05-27,6,P032783
LN33045,199778,24,default,2022-04-05,59,P032784
LN53685,131518,36,active,2023-04-06,65,P032785
LN88478,155852,6,active,2024-07-19,25,P032786
LN93300,14495,6,active,2023-01-17,14,P032787
LN30060,90149,6,closed,2021-04-08,89,P032788
LN26556,333552,6,default,2020-08-22,12,P032789
LN77512,240560,6,active,2023-05-22,87,P032790
LN25249,288670,24,closed,2021-10-23,71,P032791
LN87599,151884,12,active,2023-01-13,64,P032792
LN56182,237057,24,default,2022-04-23,39,P032793
LN90959,231451,36,default,2023-09-06,24,P032794
LN51648,321822,24,closed,2022-08-20,51,P032795
LN56850,45757,36,active,2023-03-21,27,P032796
LN62243,99248,24,default,2021-03-01,0,P032797
LN81785,205649,12,active,2020-12-27,67,P032798
LN47989,80993,24,closed,2020-05-15,2,P032799
LN78605,22465,24,default,2020-05-23,0,P032800
LN22751,198496,24,active,2022-07-27,12,P032801
LN56401,381912,12,closed,2022-06-03,84,P032802
LN37447,84944,36,active,2020-06-19,39,P032803
LN90702,205772,24,active,2021-04-10,58,P032804
LN26923,290563,36,default,2022-12-21,72,P032805
LN73880,387858,36,closed,2023-07-03,45,P032806
LN95623,319960,12,active,2024-09-09,77,P032807
LN94454,79748,24,active,2022-01-20,2,P032808
LN41952,331947,6,default,2022-08-25,64,P032809
LN49090,408649,24,active,2024-08-05,16,P032810
LN19687,146211,36,default,2020-02-13,19,P032811
LN18384,140553,36,default,2022-02-11,28,P032812
LN56337,360122,24,default,2021-02-17,76,P032813
LN73942,109615,6,active,2021-02-07,21,P032814
LN46056,13222,36,closed,2023-01-13,1,P032815
LN39657,192868,24,active,2023-10-20,2,P032816
LN63489,458496,6,closed,2020-03-16,90,P032817
LN92422,40242,36,default,2021-05-12,7,P032818
LN21168,143455,36,default,2022-07-23,11,P032819
LN56522,361873,24,closed,2022-08-15,59,P032820
LN93987,413708,24,closed,2024-06-22,33,P032821
LN76764,82205,24,default,2024-01-19,38,P032822
LN50597,226923,24,closed,2020-01-18,58,P032823
LN37105,44966,6,default,2021-08-01,45,P032824
LN51148,71536,6,active,2020-03-23,54,P032825
LN82604,97872,36,active,2023-09-11,29,P032826
LN69093,37557,6,closed,2020-06-17,85,P032827
LN64676,216326,6,default,2020-03-13,28,P032828
LN26087,55550,12,default,2021-10-03,78,P032829
LN18307,27557,24,active,2023-01-09,46,P032830
LN85836,46976,24,default,2023-12-01,80,P032831
LN20338,55595,24,active,2024-09-25,56,P032832
LN18871,320414,12,closed,2021-07-28,35,P032833
LN10669,25816,36,active,2020-03-27,85,P032834
LN45465,442415,6,active,2020-12-28,75,P032835
LN80149,238687,6,active,2020-12-28,22,P032836
LN12102,224985,6,closed,2022-08-21,62,P032837
LN31598,190851,24,active,2022-10-23,87,P032838
LN63405,206258,6,closed,2022-09-14,48,P032839
LN84542,86826,24,active,2024-03-14,78,P032840
LN32396,29229,24,active,2023-12-03,32,P032841
LN27256,384092,24,closed,2023-02-23,74,P032842
LN72023,189264,36,default,2021-03-04,53,P032843
LN42102,347760,6,active,2024-09-23,84,P032844
LN38411,362972,6,default,2022-03-24,0,P032845
LN30156,455404,24,default,2020-05-03,60,P032846
LN40094,122294,6,active,2024-05-13,52,P032847
LN56670,349972,12,default,2020-01-18,60,P032848
LN42734,64586,36,default,2020-01-13,56,P032849
LN34505,344664,24,active,2024-08-24,90,P032850
LN21854,353165,36,default,2020-08-12,25,P032851
LN78572,59035,6,closed,2022-08-02,68,P032852
LN11922,285814,6,active,2020-03-08,56,P032853
LN33666,325244,24,closed,2022-02-11,77,P032854
LN29399,476023,24,active,2024-05-12,7,P032855
LN68008,264838,6,default,2023-11-23,48,P032856
LN50678,179117,36,active,2023-07-22,17,P032857
LN85182,458478,24,closed,2022-09-11,25,P032858
LN92181,62070,12,default,2022-05-24,0,P032859
LN30179,303821,12,closed,2022-06-10,55,P032860
LN30759,459564,12,closed,2021-07-21,39,P032861
LN31038,308751,36,default,2020-07-23,63,P032862
LN53177,116120,36,default,2023-01-13,29,P032863
LN42509,175201,12,closed,2022-07-17,89,P032864
LN93668,47922,6,active,2021-08-04,85,P032865
LN41490,38857,12,closed,2022-04-26,14,P032866
LN32891,95759,24,default,2024-07-13,28,P032867
LN41336,346802,36,active,2021-01-11,13,P032868
LN36387,131138,12,active,2024-01-05,31,P032869
LN57706,230455,12,default,2023-11-09,38,P032870
LN33567,210427,12,closed,2022-08-12,20,P032871
LN44349,242446,24,active,2021-08-25,69,P032872
LN99967,397853,24,default,2024-01-06,37,P032873
LN45125,371875,36,active,2021-08-14,82,P032874
LN84231,92617,12,closed,2021-06-14,87,P032875
LN16425,309027,36,closed,2021-06-25,5,P032876
LN39006,494234,24,closed,2023-04-27,82,P032877
LN32617,209148,24,default,2023-04-11,8,P032878
LN27394,329067,24,active,2020-10-12,84,P032879
LN82411,328904,36,active,2024-07-05,90,P032880
LN60540,160344,12,closed,2024-03-21,74,P032881
LN76701,264075,6,default,2020-10-15,21,P032882
LN71002,117136,12,active,2020-03-02,2,P032883
LN20537,217564,6,default,2020-11-26,14,P032884
LN58134,193786,24,active,2021-01-28,9,P032885
LN49738,363122,24,default,2023-08-05,54,P032886
LN11678,360050,36,closed,2022-03-04,1,P032887
LN87381,386418,6,closed,2022-10-13,35,P032888
LN12167,310160,12,default,2020-12-06,49,P032889
LN39352,25878,36,active,2023-04-11,83,P032890
LN52620,90218,36,default,2020-12-06,50,P032891
LN15707,124928,6,closed,2023-07-22,4,P032892
LN15127,472563,36,closed,2022-03-18,25,P032893
LN31213,215297,24,active,2021-07-18,9,P032894
LN28026,274720,24,default,2024-12-13,69,P032895
LN48673,249492,24,closed,2022-12-13,71,P032896
LN60670,267297,12,default,2020-06-11,70,P032897
LN26125,366463,12,closed,2021-03-14,42,P032898
LN17667,19624,6,default,2023-07-25,77,P032899
LN12312,427430,6,default,2021-09-18,56,P032900
LN71492,68322,6,closed,2021-08-25,4,P032901
LN52947,403171,12,default,2022-10-08,67,P032902
LN20244,410618,6,active,2022-05-14,77,P032903
LN32663,209250,6,active,2023-06-08,8,P032904
LN56593,485197,6,active,2020-06-13,89,P032905
LN89065,49845,24,closed,2024-09-28,41,P032906
LN96163,154261,6,closed,2024-11-23,4,P032907
LN18571,70776,24,closed,2023-12-10,77,P032908
LN88055,258404,12,closed,2021-07-02,18,P032909
LN61217,170400,24,active,2020-12-16,52,P032910
LN41883,134989,12,closed,2023-09-08,23,P032911
LN61862,285138,6,default,2023-04-07,45,P032912
LN76497,95618,6,default,2024-07-09,48,P032913
LN96002,215767,12,default,2024-05-23,40,P032914
LN86492,122319,12,active,2020-04-21,64,P032915
LN58462,230173,24,closed,2020-03-04,11,P032916
LN19130,45566,24,active,2021-03-02,63,P032917
LN45168,226526,6,closed,2023-01-03,31,P032918
LN67690,425717,6,default,2021-05-18,89,P032919
LN93823,64632,24,closed,2021-05-27,25,P032920
LN63846,130382,24,closed,2023-09-02,29,P032921
LN55386,219958,24,active,2023-10-11,36,P032922
LN46095,495572,6,active,2023-01-03,1,P032923
LN30421,287565,12,default,2024-05-03,66,P032924
LN50309,461005,12,closed,2023-12-19,45,P032925
LN27231,372935,12,active,2021-06-06,55,P032926
LN75141,202806,24,closed,2024-09-03,61,P032927
LN77500,133832,6,closed,2021-06-26,66,P032928
LN92805,267415,6,active,2022-11-20,66,P032929
LN33942,220091,24,closed,2022-09-17,22,P032930
LN81865,95202,24,closed,2020-02-18,70,P032931
LN30887,407293,6,active,2023-05-22,11,P032932
LN83837,277007,36,active,2023-07-04,55,P032933
LN62413,145707,36,default,2022-08-14,87,P032934
LN13344,353136,36,closed,2024-12-04,86,P032935
LN93195,281407,6,closed,2020-03-10,3,P032936
LN77058,250665,36,closed,2022-03-10,44,P032937
LN64890,30829,24,closed,2023-04-04,8,P032938
LN86840,149888,36,active,2021-11-18,69,P032939
LN62841,151251,6,active,2023-07-11,79,P032940
LN41568,193009,36,closed,2022-05-09,75,P032941
LN62581,253910,6,active,2022-12-02,58,P032942
LN96791,185821,6,closed,2022-10-01,47,P032943
LN26570,54618,36,active,2020-02-11,36,P032944
LN79501,474078,36,closed,2024-01-13,26,P032945
LN58977,355228,36,default,2022-02-26,9,P032946
LN21628,19105,12,active,2023-11-06,83,P032947
LN15890,106515,24,closed,2022-01-08,54,P032948
LN85543,228267,6,default,2023-07-26,23,P032949
LN94276,17743,12,closed,2020-08-22,21,P032950
LN93032,334757,36,default,2023-10-22,78,P032951
LN82438,243250,24,closed,2022-03-15,4,P032952
LN64891,313873,6,active,2023-07-09,55,P032953
LN21305,74248,24,active,2024-12-27,73,P032954
LN41463,406465,36,default,2021-01-06,41,P032955
LN94607,371666,6,default,2022-05-15,52,P032956
LN50584,175472,36,closed,2022-08-08,33,P032957
LN93441,120767,24,default,2024-11-23,79,P032958
LN23384,371111,12,active,2021-03-10,4,P032959
LN77644,142354,36,default,2024-11-06,45,P032960
LN99670,123633,6,closed,2021-09-12,47,P032961
LN68348,471702,6,default,2020-12-08,74,P032962
LN86090,330732,6,active,2020-10-17,69,P032963
LN29449,34763,24,closed,2024-11-04,24,P032964
LN99090,183962,36,active,2024-05-03,57,P032965
LN25353,300276,6,closed,2023-10-13,26,P032966
LN45500,174723,12,default,2022-05-18,88,P032967
LN58267,418877,36,closed,2024-02-03,84,P032968
